"Id","Name","Country","City","No of employees","Total Assets (m USD)","Op. Rev. (m USD)","Shareholders funds (m USD)","P/L before tax (m USD)"
"NLC57695024","EXXONMOBIL ARGENTINA UPSTREAM B.V.","NL","BREDA","n.a.","268","n.a.","267","n.a."
"NLC20170441","EXXONMOBIL ARGENTINA VENTURES B.V.","NL","BREDA","n.a.","276","n.a.","276","n.a."
"BSC101569B","EXXONMOBIL ASIA PACIFIC HOLDING LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"SGC196800312N","EXXONMOBIL ASIA PACIFIC PTE. LTD.","SG","SINGAPORE","n.a.","21,434","37,338","9,287","421"
"AUC091561198","EXXONMOBIL AUSTRALIA PTY LTD","AU","DOCKLANDS","1,512","23,173","9,650","5,757","1,532"
"USC176197680L","EXXONMOBIL AVIATION","US","CLINTON CORNERS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC134541669L","EXXONMOBIL AVIATION","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC03418332","EXXONMOBIL AVIATION INTERNATIONAL LIMITED","GB","LEATHERHEAD","n.a.","0","n.a.","0","n.a."
"BSC147647B","EXXONMOBIL BARZAN LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC129549554L","EXXONMOBIL BATON ROUGE REFINERY","US","HOUSTON","35","n.a.","18","n.a.","n.a."
"USC173541744L","EXXONMOBIL BAYTOWN","US","BAYTOWN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC130741870L","EXXONMOBIL BCF","US","PLAINFIELD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149282723L","EXXONMOBIL BEAUMONT REFINERY","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC163756725L","EXXONMOBIL BEAUMONT REFINERY","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC20095461","EXXONMOBIL BENELUX HOLDINGS B.V.","NL","BREDA","n.a.","11,101","n.a.","11,101","n.a."
"USC134263546L","EXXONMOBIL BIOMEDICAL SCIENCES INC","US","ANNANDALE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC273517760L","EXXONMOBIL BLENDING","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC199309242L","EXXONMOBIL BMCP","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC201088176L","EXXONMOBIL BMCP","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129521580L","EXXONMOBIL BORP","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"BRC04033993000159","EXXONMOBIL BUSINESS SUPPORT CENTER BRASIL LTDA","BR","CURITIBA","751","n.a.","65","n.a.","n.a."
"CZC27069231","EXXONMOBIL BUSINESS SUPPORT CENTER CZECHIA, S.R.O.","CZ","PRAHA 3","1,240","35","105","10","5"
"CAC262331657L","EXXONMOBIL CANADA","CA","MAIDSTONE","1","n.a.","3","n.a.","n.a."
"CAC293999978L","EXXONMOBIL CANADA","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143894L","EXXONMOBIL CANADA ENERGY","CA","LLOYDMINSTER","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC2-89434","EXXONMOBIL CANADA FINANCE COMPANY","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CAC274076606L","EXXONMOBIL CANADA HIBERNIA CO LTD","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132698241L","EXXONMOBIL CANADA LTD","CA","HALIFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC259681772L","EXXONMOBIL CANADA LTD HEBRON PROJECT","CA","ST JOHNS","7","n.a.","3","n.a.","n.a."
"CAC193591773L","EXXONMOBIL CANADA PROPERTIES","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC245248430L","EXXONMOBIL CANADA PROPERTIES","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC2-89438","EXXONMOBIL CANADA RESOURCES COMPANY","CA","HALIFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227769","EXXONMOBIL CAPITAL FINANCE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC27114113","EXXONMOBIL CAPITAL N.V.","NL","BREDA","n.a.","5,907","n.a.","5,907","n.a."
"NLC20128730","EXXONMOBIL CAPITAL NETHERLANDS B.V.","NL","BREDA","1","24,470","46","6,080","42"
"USC279677828L","EXXONMOBIL CATALYST SERVICE INC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89536","EXXONMOBIL CATALYST TECHNOLOGIES LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"YYC*904584660","EXXONMOBIL CELTIC ULC","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"DEC2150899133","EXXONMOBIL CENTRAL EUROPE HOLDING GMBH","DE","HAMBURG","95","13,833","68","1,456","1,020"
"NLC54468302","EXXONMOBIL CEPU HOLDINGS B.V.","NL","BREDA","n.a.","895","n.a.","895","n.a."
"BMC*110136884032","EXXONMOBIL CEPU LIMITED","BM",,"n.a.","n.a.","n.a.","n.a.","n.a."
"IDC4-5821602","EXXONMOBIL CEPU LTD","ID","JAKARTA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129789016L","EXXONMOBIL CHEMICAL","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133377199L","EXXONMOBIL CHEMICAL","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC167041584L","EXXONMOBIL CHEMICAL AMERICAS","US","CHANNAHON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC169579914L","EXXONMOBIL CHEMICAL BCSP","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC131773424L","EXXONMOBIL CHEMICAL BRPO","US","BATON ROUGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133148874L","EXXONMOBIL CHEMICAL CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC127160800L","EXXONMOBIL CHEMICAL CO","US","MACEDON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC258286001L","EXXONMOBIL CHEMICAL CO BATON ROUGE POLYOLEFINS PLANT","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC256581500L","EXXONMOBIL CHEMICAL CO BOP","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133377201L","EXXONMOBIL CHEMICAL CO INC","US","FARMINGTON HILLS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149108692L","EXXONMOBIL CHEMICAL COMPANY - FILM DIVISION","US","LAGRANGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143855L","EXXONMOBIL CHEMICAL COMPANY - MONT BELVIEU PLASTICS PLANT","US","BAYTOWN","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC173969433L","EXXONMOBIL CHEMICAL FILMS","CA","MISSISSAUGA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149193867L","EXXONMOBIL CHEMICAL FILMS CANADA LTD","CA","BELLEVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC165329937L","EXXONMOBIL CHEMICAL FILMS EUROPE INC","US","COLLEGE STATION","n.a.","n.a.","n.a.","n.a.","n.a."
"FRC352170013","EXXONMOBIL CHEMICAL FRANCE","FR","COURBEVOIE","1,167","940","2,425","458","-63"
"FRC521540708","EXXONMOBIL CHEMICAL FRANCE","FR","RUEIL MALMAISON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227770","EXXONMOBIL CHEMICAL GULF COAST INVESTMENTS LLC","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC24231768","EXXONMOBIL CHEMICAL HOLLAND B.V.","NL","BOTLEK ROTTERDAM","446","689","2,464","345","17"
"ESCB85449858","EXXONMOBIL CHEMICAL IBERIA SL","ES","MADRID","15","10","5","9","2"
"USC266359133L","EXXONMOBIL CHEMICAL INTERAMERICA INC","US","AUSTIN","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC10417105","EXXONMOBIL CHEMICAL INVESTMENT COMPANY LIMITED","GB","LEATHERHEAD","n.a.","1,876","n.a.","1,303","209"
"GBC00867162","EXXONMOBIL CHEMICAL LIMITED","GB","LEATHERHEAD","554","491","1,046","329","86"
"NZC9429040578828","EXXONMOBIL CHEMICAL NEW ZEALAND LIMITED","NZ","AUCKLAND","60","n.a.","n.a.","n.a.","n.a."
"SGC199409267G","EXXONMOBIL CHEMICAL OPERATIONS PRIVATE LIMITED","SG","SINGAPORE","n.a.","139","190","80","11"
"FRC352870471","EXXONMOBIL CHEMICAL POLYMERES SNC","FR","NOTRE DAME DE GRAVENCHON","173","222","671","99","-42"
"CNC9361160244","EXXONMOBIL CHEMICAL SERVICES (SHANGHAI) CO., LTD.","CN","SHANGHAI","n.a.","436","1,601","57","44"
"DEC2151836318","EXXONMOBIL CHEMIE BETEILIGUNGSGESELLSCHAFT MBH","DE","HAMBURG","n.a.","117","n.a.","0","n.a."
"BSC66484B","EXXONMOBIL CHINA PETROLEUM & PETROCHEMICAL COMPANY LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"SGC201830377R","EXXONMOBIL CHINA VENTURES PTE. LTD.","SG","SINGAPORE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC148039325L","EXXONMOBIL CLEAR LIGHT PRODUCT GAS","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143865L","EXXONMOBIL CLEAR LIGHT PRODUCTION GAS PLANT","US","PASADENA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC264580940L","EXXONMOBIL CO USA BATON ROUGE OPERATIONS","US","BATON ROUGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149133364L","EXXONMOBIL COAL & MINERALS CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129648651L","EXXONMOBIL COAL USA INC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC194918862L","EXXONMOBIL COMPUTING SERVICES SPR","US","GOODLETTSVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC245979458L","EXXONMOBIL CORP","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149207757L","EXXONMOBIL CORP","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143911L","EXXONMOBIL CORP","US","CODEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143853L","EXXONMOBIL CORP","US","KINGSVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143842L","EXXONMOBIL CORP","US","KEMMERER","n.a.","n.a.","n.a.","n.a.","n.a."
"USC278320955L","EXXONMOBIL CORP & PUBLIC & GOVERNMENT AFFAIRS","US","WASHINGTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC288633755L","EXXONMOBIL CORP AVIATION-DIRECT","US","DALLAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126248824L","EXXONMOBIL CORP BILLINGS REFINERY","US","BILLINGS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143912L","EXXONMOBIL CORPORATION - DOWNSTREAM","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC222283853L","EXXONMOBIL DCA REBATES","US","BELLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC295453277L","EXXONMOBIL DELAWARE HOLDINGS INC","US","WILMINGTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC282004148L","EXXONMOBIL DEVELOPMENT","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC65403363","EXXONMOBIL DEVELOPMENT AFRICA B.V.","NL","BREDA","n.a.","2,882","n.a.","1,262","n.a."
"USC177289236L","EXXONMOBIL DEVELOPMENT CO","US","KEMMERER","n.a.","n.a.","n.a.","n.a.","n.a."
"USC282004145L","EXXONMOBIL DEVELOPMENT CO","US","SPRING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC282004151L","EXXONMOBIL DEVELOPMET CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC20143743","EXXONMOBIL EASTERN EUROPE HOLDINGS B.V.","NL","BREDA","1","3","n.a.","3","n.a."
"NLC20143753","EXXONMOBIL EASTERN EUROPE VENTURES B.V.","NL","BREDA","1","0","n.a.","0","n.a."
"NLC20163646","EXXONMOBIL ECUADOR HOLDING B.V.","NL","BREDA","1","0","n.a.","0","n.a."
"EGC30218KE","EXXONMOBIL EGYPT SAE","EG","CAIRO","1,000","n.a.","20","n.a.","n.a."
"HKC0000203334","EXXONMOBIL ENERGY LIMITED","HK","WANCHAI","50","n.a.","n.a.","n.a.","n.a."
"NLC56485808","EXXONMOBIL ENERGY VENTURES B.V.","NL","BREDA","n.a.","4,512","n.a.","4,512","n.a."
"GBC00843314","EXXONMOBIL ENGINEERING EUROPE LIMITED","GB","LEATHERHEAD","163","20","58","9","1"
"USC291164855L","EXXONMOBIL ENVIRONMENTAL SERVICES CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC177469476L","EXXONMOBIL ENVIRONMENTAL SERVICES CO","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"BRC04033958000130","EXXONMOBIL EXPLORACAO BRASIL LTDA","BR","RIO DE JANEIRO","36","n.a.","258","n.a.","n.a."
"USC149133550L","EXXONMOBIL EXPLORATION","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC56476833","EXXONMOBIL EXPLORATION AND PRODUCTION (INDONESIA) B.V.","NL","BREDA","n.a.","252","n.a.","252","n.a."
"NLC56477155","EXXONMOBIL EXPLORATION AND PRODUCTION ARIES B.V.","NL","BREDA","n.a.","13","n.a.","12","n.a."
"NLC56476736","EXXONMOBIL EXPLORATION AND PRODUCTION GEMINI B.V.","NL","BREDA","n.a.","210","n.a.","208","n.a."
"GHCCS749642015","EXXONMOBIL EXPLORATION AND PRODUCTION GHANA (DEEPWATER) LIMITED","GH",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC68743696","EXXONMOBIL EXPLORATION AND PRODUCTION INVESTMENTS B.V.","NL","BREDA","n.a.","14","n.a.","9","n.a."
"YYC*904747029","EXXONMOBIL EXPLORATION AND PRODUCTION MADAGASCAR LTD","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"YYC0000020429-FHQ","EXXONMOBIL EXPLORATION AND PRODUCTION MADAGASCAR MAJUNGA, LIMITED","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"MYC992953-X","EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.","MY","WILAYAH PERSEKUTUAN","n.a.","461","989","0","160"
"USC*110229227771","EXXONMOBIL EXPLORATION AND PRODUCTION MALAYSIA INC.","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"NOC914048990","EXXONMOBIL EXPLORATION AND PRODUCTION NORWAY AS","NO","SANDNES","n.a.","4,377","3,480","1,025","2,208"
"PLC141925935","EXXONMOBIL EXPLORATION AND PRODUCTION POLAND SP. Z O.O.","PL","WARSZAWA","n.a.","1","n.a.","1","0"
"BSC154020B","EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC141500B","EXXONMOBIL EXPLORATION AND PRODUCTION TANZANIA LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC52491889","EXXONMOBIL EXPLORATION AND PRODUCTION UKRAINE (PROJECT) B.V.","NL","BREDA","n.a.","0","n.a.","-1","n.a."
"NLC52492524","EXXONMOBIL EXPLORATION AND PRODUCTION UKRAINE B.V.","NL","BREDA","n.a.","0","n.a.","-2","n.a."
"NLC63569965","EXXONMOBIL EXPLORATION AND PRODUCTION URUGUAY B.V.","NL","BREDA","n.a.","0","n.a.","-2","n.a."
"ARC30-71163538-2","EXXONMOBIL EXPLORATION ARGENTINA SRL","AR","BUENOS AIRES","75","n.a.","n.a.","n.a.","n.a."
"USC220083572L","EXXONMOBIL EXPLORATION CENTER","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USCND-15379900","EXXONMOBIL EXPLORATION COMPANY","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC54463645","EXXONMOBIL EXPLORATION HOLDINGS B.V.","NL","BREDA","n.a.","24","n.a.","24","n.a."
"USC*904746961","EXXONMOBIL EXPLORATION HOLDINGS LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC132171347L","EXXONMOBIL EXPORT CORP","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129728677L","EXXONMOBIL EXPORT CORP","US","DALLAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC269431490L","EXXONMOBIL EXPORT CORP","US","AUSTIN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC147699064L","EXXONMOBIL EXXON TIGERMARKET","US","MEMPHIS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC270083138L","EXXONMOBIL EXXON TIGERMARKET","US","MEMPHIS","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC05298032","EXXONMOBIL FINANCE COMPANY LIMITED","GB","LEATHERHEAD","n.a.","4,355","213","265","25"
"GBC10515323","EXXONMOBIL FINANCIAL INVESTMENT COMPANY LIMITED","GB","LEATHERHEAD","n.a.","3,111","44","304","13"
"NLC20055241","EXXONMOBIL FINANCIAL SERVICES B.V.","NL","BREDA","9","805","0","111","-1"
"NOC*110230488125","EXXONMOBIL FINLAND OY AB","NO",,"n.a.","n.a.","n.a.","n.a.","n.a."
"FIC01962113","EXXONMOBIL FINLAND OY AB","FI","NAANTALI","94","45","22","26","1"
"FRC424985281","EXXONMOBIL FRANCE HOLDING","FR","COURBEVOIE","n.a.","2,008","0","1,999","112"
"USC273184907L","EXXONMOBIL FUELS & LUBRICANTS","US","PORT BARRE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC278150360L","EXXONMOBIL FUELS & LUBRICANTS","US","SPRING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149193930L","EXXONMOBIL FUELS & MARKETING","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USCAK-10011343","EXXONMOBIL FUELS, LUBRICANTS & SPECIALTIES MARKETING COMPANY","US","FAIRFAX, VA","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC59719885","EXXONMOBIL GABON REGION B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"USCND-30715500","EXXONMOBIL GAS & POWER MARKETING COMPANY","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC145521702L","EXXONMOBIL GAS MARKETING CO","US","TERRELL","n.a.","n.a.","n.a.","n.a.","n.a."
"USC145464272L","EXXONMOBIL GAS MARKETING CO","US","SHERRILLS FORD","n.a.","n.a.","n.a.","n.a.","n.a."
"DEC2151158355","EXXONMOBIL GAS MARKETING DEUTSCHLAND GMBH","DE","HAMBURG","10","96","749","3","-46"
"GBC02517230","EXXONMOBIL GAS MARKETING EUROPE LIMITED","GB","LEATHERHEAD","4","336","2,820","116","-143"
"USC*110136884035","EXXONMOBIL GENERAL FINANCE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC59843217","EXXONMOBIL GHANA B.V.","NL","BREDA","n.a.","6","n.a.","4","n.a."
"NLC20127216","EXXONMOBIL GLOBAL FINANCE B.V.","NL","BREDA","5","1,120","n.a.","179","29"
"NLC59863587","EXXONMOBIL GLOBAL HOLDING INVESTMENT B.V.","NL","BREDA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC258762752L","EXXONMOBIL GLOBAL SERVICES CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227772","EXXONMOBIL GOLDEN PASS SURETY LLC","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC62909339","EXXONMOBIL GUYANA REGION B.V.","NL","BREDA","n.a.","423","n.a.","337","n.a."
"USC2-89541","EXXONMOBIL HOLDING COMPANY HOLLAND LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"GBC08559280","EXXONMOBIL HOLDING COMPANY LIMITED","GB","LEATHERHEAD","n.a.","23,696","n.a.","21,236","1,091"
"NOC983185746","EXXONMOBIL HOLDING NORWAY AS","NO","OSLO","n.a.","316","0","106","-4"
"NLC20137886","EXXONMOBIL HOLLAND HOLDINGS B.V.","NL","BREDA","1","n.a.","n.a.","n.a.","n.a."
"NLC53783824","EXXONMOBIL HOLLAND INVESTMENTS B.V.","NL","BREDA","n.a.","n.a.","n.a.","n.a.","n.a."
"HKC0025673719","EXXONMOBIL HONG KONG HOLDING LIMITED","HK","WAN CHAI","6","n.a.","n.a.","n.a.","n.a."
"GBC11029506","EXXONMOBIL HONG KONG INVESTMENTS LIMITED","GB","LEATHERHEAD","n.a.","1","n.a.","1","0"
"HKC0000203329","EXXONMOBIL HONG KONG LIMITED","HK","WANCHAI","327","n.a.","n.a.","n.a.","n.a."
"HUC12962910","EXXONMOBIL HUNGARY FINANCE CSOPORT-FINANSZÍROZÓ KORLÁTOLT FELELOSSÉGU TÁRSASÁG VÉGELSZÁMOLÁS ALATT","HU","BUDAPEST","n.a.","70","n.a.","10","0"
"USC160114932L","EXXONMOBIL IHTI","US","LAFAYETTE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC131234442L","EXXONMOBIL INTER-AMERICA INC","US","CORAL GABLES","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC27103060","EXXONMOBIL INTERNATIONAL HOLDINGS B.V.","NL","BREDA","3","2,327","n.a.","2,326","n.a."
"USC222360059L","EXXONMOBIL INTERNATIONAL HOLDINGS INC","US","IRVING","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC03834848","EXXONMOBIL INTERNATIONAL LIMITED","GB","LEATHERHEAD","294","183","166","177","4"
"LUC2-89479","EXXONMOBIL INTERNATIONAL SERVICES","LU",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NOC*110230487672","EXXONMOBIL INTERNATIONAL VENTURES B.","NO",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC56487185","EXXONMOBIL INTERNATIONAL VENTURES B.V.","NL","BREDA","n.a.","2,708","n.a.","2,708","n.a."
"GBC05298041","EXXONMOBIL INVESTMENT COMPANY LIMITED","GB","LEATHERHEAD","n.a.","1,153","22","648","4"
"USCEBI425181","EXXONMOBIL INVESTMENTS LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC121863B","EXXONMOBIL IRAQ LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC07718821007","EXXONMOBIL ITALIANA GAS S.R.L. - ABB.- EMIGAS S.R.L.","IT","ROMA","n.a.","1,660","0","1,660","22"
"USC166365510L","EXXONMOBIL JOLIET REF","US","CHANNAHON","n.a.","n.a.","n.a.","n.a.","n.a."
"BSC120514B","EXXONMOBIL KAZAKHSTAN INC","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCRLC2474831","EXXONMOBIL KAZAKHSTAN VENTURES INC.","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC121862B","EXXONMOBIL LIBYA LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC63306239","EXXONMOBIL LNG SERVICES B.V.","NL","BREDA","n.a.","565","139","-55","-21"
"USC289698263L","EXXONMOBIL LUBRICANTS","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC145141512L","EXXONMOBIL LUBRICANTS","US","CORINTH","n.a.","n.a.","n.a.","n.a.","n.a."
"USC133270142L","EXXONMOBIL LUBRICANTS & PET","US","KANSAS CITY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC142564719L","EXXONMOBIL LUBRICANTS & PETROLEUM","US","STAMFORD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC142564716L","EXXONMOBIL LUBRICANTS & PETROLEUM","US","STAMFORD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC142564717L","EXXONMOBIL LUBRICANTS & PETROLEUM","US","STAMFORD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149193924L","EXXONMOBIL LUBRICANTS & PETROLEUM SPECIALTIES","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC259194848L","EXXONMOBIL LUBRICANTS & SPEC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"INC0002726028","EXXONMOBIL LUBRICANTS PRIVATE LIMITED.","IN","GURGAON","n.a.","122","136","18","-38"
"USC*110136884037","EXXONMOBIL LUBRICANTS TRADING COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB72560","EXXONMOBIL LUXEMBOURG ET CIE SCA","LU","LUXEMBOURG","n.a.","72,997","0","61,545","97"
"YYCFFH0089208","EXXONMOBIL LUXEMBOURG INTERNATIONAL INVE","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC52902870","EXXONMOBIL LUXEMBOURG INVESTMENTS B.V.","NL","BREDA","n.a.","16,141","n.a.","12,099","n.a."
"LUCLB72559","EXXONMOBIL LUXEMBOURG SARL","LU","BERTRANGE","n.a.","45,612","0","21,182","-57"
"LUCLB177970","EXXONMOBIL MADAGASCAR ENERGY SARL","LU","BERTRANGE","n.a.","0","0","0","-272"
"LUCLB177969","EXXONMOBIL MADAGASCAR INVESTMENTS SARL","LU","BERTRANGE","n.a.","0","0","0","-10"
"NLC58290443","EXXONMOBIL MADAGASCAR UPSTREAM B.V.","NL","BREDA","n.a.","10","n.a.","0","n.a."
"NLC58297901","EXXONMOBIL MADAGASCAR VENTURES B.V.","NL","BREDA","n.a.","305","n.a.","181","n.a."
"GBC03898950","EXXONMOBIL MARINE LIMITED","GB","LEATHERHEAD","2","168","1,944","3","0"
"NLC68466064","EXXONMOBIL MAURITANIA (C-14) B.V.","NL","BREDA","n.a.","34","n.a.","24","n.a."
"NLC68466412","EXXONMOBIL MAURITANIA (C-17) B.V.","NL","BREDA","n.a.","19","n.a.","0","n.a."
"NLC68466021","EXXONMOBIL MAURITANIA (C-22) B.V.","NL","BREDA","n.a.","9","n.a.","1","n.a."
"NLC64601986","EXXONMOBIL MEXICO INVESTMENTS B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"USC127626561L","EXXONMOBIL MEXICO SA DE C","US","NEW YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC64603733","EXXONMOBIL MEXICO VENTURES B.V.","NL","BREDA","n.a.","197","n.a.","195","n.a."
"BSC2-89419","EXXONMOBIL MIDDLE EAST GAS MARKETING LTD","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NLC20125739","EXXONMOBIL NETHERLANDS PARTICIPATION B.V.","NL","BREDA","1","11,049","n.a.","11,024","n.a."
"NZC9429033968407","EXXONMOBIL NEW ZEALAND HOLDINGS","NZ","AUCKLAND CENTRAL","n.a.","695","2,288","172","58"
"NLC20147741","EXXONMOBIL NIGERIA (DEEPWATER WEST) HOLDING ONE B.V.","NL","BREDA","1","111","n.a.","111","n.a."
"NLC20147737","EXXONMOBIL NIGERIA (DEEPWATER) HOLDING ONE B.V.","NL","BREDA","1","83","n.a.","27","n.a."
"NLC20147752","EXXONMOBIL NIGERIA (DEEPWATER) HOLDING TWO B.V.","NL","BREDA","1","10","n.a.","4","n.a."
"NLC20147730","EXXONMOBIL NIGERIA (OFFSHORE EAST) HOLDING ONE B.V.","NL","BREDA","1","680","n.a.","278","n.a."
